央视频道,#genre#
重庆卫视,http://39.135.139.214:6610/PLTV/88888888/224/3221225612/2/index.m3u8#http://117.136.156.40/PLTV/88888888/224/3221225796/index.m3u8#http://39.134.7.247/000000001000/1000000002000018937/1.m3u8
重庆新闻,https://onsitecdn.cbgcloud.com/4zjt2a/zb7nip.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225638/chunklist.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225640/chunklist.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225636/chunklist.m3u8
重庆娱乐,http://219.153.252.50/PLTV/88888888/224/3221225641/chunklist.m3u8
重庆公共,http://219.153.252.50/PLTV/88888888/224/3221225647/chunklist.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225646/chunklist.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225639/chunklist.m3u8
重庆汽摩,http://39.135.139.214:6610/PLTV/88888888/224/3221225506/2/index.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225642/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225643/chunklist.m3u8
重庆手持,http://219.153.252.50/PLTV/88888888/224/3221225624/chunklist.m3u8
重庆精彩,http://219.153.252.50/PLTV/88888888/224/3221225645/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225644/chunklist.m3u8
地方频道,#genre#
四川文化旅游,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-2/index.m3u8?IAS#http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川经济,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-3/index.m3u8?IAS#http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川新闻,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-4/index.m3u8?IAS#http://scgctvshow.sctv.com/sdlive/sctv4/1.m3u8
四川影视文化,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/hdscyswy/index.m3u8?IAS#http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川妇女儿童,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-7/index.m3u8?IAS#http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川公共乡村,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-9/index.m3u8?IAS#http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川科教,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-sctv8/index.m3u8?IAS
四川峨眉电影1,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
四川峨眉电影2,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/scem/index.m3u8?IAS
CDTV-1新闻,http://live.826pc.com/cdtv/live.php?id=1#http://tv.tonyt.top/iptv/cd.php?id=1
CDTV-2经济,http://live.826pc.com/cdtv/live.php?id=2#http://tv.tonyt.top/iptv/cd.php?id=2
CDTV-3都市,http://live.826pc.com/cdtv/live.php?id=3#http://tv.tonyt.top/iptv/cd.php?id=3
CDTV-4影视,http://live.826pc.com/cdtv/live.php?id=45#http://tv.tonyt.top/iptv/cd.php?id=45
CDTV-5公共,http://live.826pc.com/cdtv/live.php?id=5#http://tv.tonyt.top/iptv/cd.php?id=5
CDTV-6少儿,http://live.826pc.com/cdtv/live.php?id=6#http://tv.tonyt.top/iptv/cd.php?id=6
贵州2,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225682/1/index.m3u8?fmt=ts2hls
贵州3,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225704/1/index.m3u8?fmt=ts2hls
贵州4,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225740/1/index.m3u8?fmt=ts2hls
贵州5,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225662/1/index.m3u8?fmt=ts2hls
贵州6,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225672/1/index.m3u8?fmt=ts2hls
贵州7,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225741/1/index.m3u8?fmt=ts2hls
贵州移动电视,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225774/1/index.m3u8?fmt=ts2hls
贵州天元围棋,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225714/1/index.m3u8?fmt=ts2hls
贵阳1,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225743/1/index.m3u8?fmt=ts2hls
贵阳2,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225684/1/index.m3u8?fmt=ts2hls
贵阳3,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225725/1/index.m3u8?fmt=ts2hls
贵阳4,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225705/1/index.m3u8?fmt=ts2hls
贵阳5,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225715/1/index.m3u8?fmt=ts2hls
云南都市,http://39.130.215.158:6610/gitv_live/G_YNTV-2-HD/
云南娱乐,http://39.130.215.158:6610/gitv_live/G_YNTV-3-HD/
云南生活资讯,http://39.130.215.158:6610/gitv_live/G_YNTV-4-HD/
云南影视,http://39.130.215.158:6610/gitv_live/G_YNTV-5-HD/
云南公共,http://39.130.215.158:6610/gitv_live/G_YNTV-6-HD/
云南少儿,http://39.130.215.158:6610/gitv_live/G_YNTVSE-HD/
云南国际,http://39.130.215.158:6610/gitv_live/G_YNTVGJ/
云南移动电视,http://39.130.215.158:6610/gitv_live/G_QICAIGONGJIAO/
昆明新闻综合,http://39.130.215.158:6610/gitv_live/G_KMTV-1/
昆明经济生活,http://39.130.215.158:6610/gitv_live/G_KMTV-2/
昆明科学教育,http://39.130.215.158:6610/gitv_live/G_KMTV-3/
昆明文体娱乐,http://39.130.215.158:6610/gitv_live/G_KMTV-4/
昆明影视综艺,http://39.130.215.158:6610/gitv_live/G_KMTV-5/
昆明公共频道,http://39.130.215.158:6610/gitv_live/G_KMTV-6/
北京纪实,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225676/index.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225944/1.m3u8
北京国际,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226510/1.m3u8
北京文艺,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226440/1.m3u8#http://111.13.42.10/PLTV/88888888/224/3221226435/1.m3u8#http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
北京科教,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226434/1.m3u8#http://ivi.bupt.edu.cn/hls/btv3.m3u8
北京影视,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226486/1.m3u8#http://111.13.42.10/PLTV/88888888/224/3221226486/1.m3u8#http://ivi.bupt.edu.cn/hls/btv4.m3u8
北京财经,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8#http://ivi.bupt.edu.cn/hls/btv5.m3u8
北京生活,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8#http://ivi.bupt.edu.cn/hls/btv7.m3u8
北京青年,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226513/1.m3u8#http://ivi.bupt.edu.cn/hls/btv8.m3u8
北京新闻,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8#http://ivi.bupt.edu.cn/hls/btv9.m3u8
北京IPTV4K超清,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV淘BABY CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8
北京IPTV淘剧场 CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8
北京IPTV淘娱乐 CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8#http://111.13.42.42/PLTV/88888888/224/3221226551/1.m3u8
北京IPTV淘电影 CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
北京IPTV萌宠TV CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/1.m3u8
天津新闻频道,http://notwhy.f3322.net:5000/udp/225.1.1.130:5002
天津文艺频道,http://notwhy.f3322.net:5000/udp/225.1.1.131:5002
天津影视频道,http://notwhy.f3322.net:5000/udp/225.1.1.149:5002
天津都市频道,http://notwhy.f3322.net:5000/udp/225.1.1.128:5002
天津体育频道,http://notwhy.f3322.net:5000/udp/225.1.1.122:5002
天津科教频道,http://notwhy.f3322.net:5000/udp/225.1.1.129:5002
天津少儿频道,http://notwhy.f3322.net:5000/udp/225.1.1.125:5002
天津4K,http://notwhy.f3322.net:5000/udp/225.1.1.156:5002
辽宁都市,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000026.m3u8
辽宁影视剧,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000027.m3u8
辽宁体育,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000028.m3u8
辽宁北方,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000030.m3u8
辽宁经济,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000188.m3u8
辽宁生活,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000190.m3u8
辽宁教育青少,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000191.m3u8
辽宁家政,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000215.m3u8
大连1HD,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000132.m3u8
大连2,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000002.m3u8
大连3,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000003.m3u8
大连4,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000004.m3u8
大连5,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000005.m3u8
大连6,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000006.m3u8
大连7,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000007.m3u8
大连8,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=&programid=4200000235.m3u8
哈尔滨新闻,http://39.135.135.65/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨娱乐,http://39.135.135.65/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8
哈尔滨影视,http://39.135.135.34/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
哈尔滨资讯,http://39.135.135.73/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
哈尔滨生活,http://39.135.135.4/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225762/index.m3u8
山东公共,http://120.221.5.108:8089/PLTV/88888888/224/3221226077/index.m3u8
山东生活,http://120.221.5.101:8089/PLTV/88888888/224/3221225841/index.m3u8
山东综艺,http://120.221.5.108:8089/PLTV/88888888/224/3221225855/index.m3u8
山东农科,http://120.221.5.113:8089/PLTV/88888888/224/3221226018/index.m3u8
山东体育,http://120.221.5.111:8089/PLTV/88888888/224/3221226075/index.m3u8
山东少儿,http://120.221.5.111:8089/PLTV/88888888/224/3221226195/index.m3u8
山东影视,http://120.221.5.165:8089/PLTV/88888888/224/3221225802/index.m3u8
山东齐鲁,http://120.221.5.113:8089/PLTV/88888888/224/3221226045/index.m3u8
山东教育,http://120.221.5.101:8089/PLTV/88888888/224/3221226049/index.m3u8
海看大片,http://120.221.5.113:8089/PLTV/88888888/224/3221225632/index.m3u8
海看剧场,http://120.221.5.113:8089/PLTV/88888888/224/3221226053/index.m3u8
海看热播,http://120.221.5.108:8089/PLTV/88888888/224/3221225878/index.m3u8
海看爱宠,http://120.221.5.113:8089/PLTV/88888888/224/3221226071/index.m3u8
海看电竞,http://120.221.5.165:8089/PLTV/88888888/224/3221225629/index.m3u8
海看少儿,http://120.221.5.101:8089/PLTV/88888888/224/3221225943/index.m3u8
海看教育,http://120.221.5.113:8089/PLTV/88888888/224/3221225852/index.m3u8
海看健康,http://120.221.5.113:8089/PLTV/88888888/224/3221226039/index.m3u8
海看演艺,http://120.221.5.113:8089/PLTV/88888888/224/3221226027/index.m3u8
甘肃公共应急,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
兰州生活经济,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
安徽经视，http://zbbf2.ahtv.cn/live/750.m3u8
安徽综艺，http://zbbf2.ahtv.cn/live/758.m3u8
安徽影视，http://zbbf2.ahtv.cn/live/756.m3u8
安徽科教，http://zbbf2.ahtv.cn/live/754.m3u8
安徽公共，http://zbbf2.ahtv.cn/live/752.m3u8
安徽人物，http://zbbf2.ahtv.cn/live/da9.m3u8
安徽国际，http://zbbf2.ahtv.cn/live/dab.m3u8
西安新闻综合1,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226366/index.m3u8
西安白鸽都市2,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/index.m3u8
西安商务资讯3,http://111.20.45.157/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8
西安文化影视4,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8
西安丝路频道5,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/index.m3u8
江苏教育,http://223.110.241.150:6610/gitv/live1/G_JSJY/G_JSJY/
江苏城市,http://223.110.241.150:6610/gitv/live1/G_JSCS/G_JSCS/
江苏公共,http://223.110.241.150:6610/gitv/live1/G_JSGG/G_JSGG/
江苏影视,http://223.110.241.150:6610/gitv/live1/G_JSYS/G_JSYS/
江苏休闲体育,http://223.110.241.150:6610/gitv/live1/G_JSTY/G_JSTY/
江苏综艺,http://223.110.241.150:6610/gitv/live1/G_JSZY/G_JSZY/
江西都市2,http://39.135.139.214:6610/PLTV/88888888/224/3221225584/2/index.m3u8
江西经济3,http://39.135.139.214:6610/PLTV/88888888/224/3221225580/2/index.m3u8
江西影视4,http://39.135.139.214:6610/PLTV/88888888/224/3221225579/2/index.m3u8
江西公共5,http://39.135.139.214:6610/PLTV/88888888/224/3221225578/2/index.m3u8
江西少儿6,http://39.135.139.214:6610/PLTV/88888888/224/3221225577/2/index.m3u8
江西新闻7,http://39.135.139.214:6610/PLTV/88888888/224/3221225615/2/index.m3u8
九江公共频道,http://39.134.115.163:8080/PLTV/88888910/224/3221225775/index.m3u8
九江新闻综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225774/index.m3u8
南京新闻综合,http://223.110.241.150:6610/gitv/live1/G_NJXW/G_NJXW/
南京科教,http://223.110.241.150:6610/gitv/live1/G_NJJK/G_NJJK/
南京十八,http://223.110.241.150:6610/gitv/live1/G_NJSB/G_NJSB/
第1财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8#http://39.134.168.91/PLTV/1/224/3221225494/index.m3u8#http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226138/3.m3u8
上海新闻综合,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8#http://39.135.248.135/huaweicdn.hb.chinamobile.com/PLTV/2510088/224/3221225973/3.m3u8
上海五星体育,http://183.207.255.188/live/program/live/ssty/4000000/mnf.m3u8#http://39.135.248.141/huaweicdn.hb.chinamobile.com/PLTV/2510088/224/3221225964/3.m3u8
上海东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8#http://39.135.248.141/huaweicdn.hb.chinamobile.com/PLTV/2510088/224/3221225970/3.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8#http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226136/3.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8#http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226141/3.m3u8
上海法制天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8#http://117.156.28.21/PLTV/88888888/224/3221225713/index.m3u8
上海浦东财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8#http://117.156.28.21/PLTV/88888888/224/3221225667/index.m3u8
上海七彩戏曲,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8#http://117.156.28.21/PLTV/88888888/224/3221225621/index.m3u8
上海生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8#http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江经视,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8?k=79b277c166767a9e072b9629b446d4e9&t=1577153637
浙江6套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江新闻频道,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江少儿频道,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江留学频道,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
杭州HTV-1,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州HTV-2,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州HTV-3,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州HTV-4,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州HTV-5,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
湖南经视,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000040#http://tv.tonyt.top/iptv/woniu.php?id=10000040
湖南娱乐,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000042#http://tv.tonyt.top/iptv/woniu.php?id=10000042
湖南电视剧,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000045#http://tv.tonyt.top/iptv/woniu.php?id=10000045
湖南公共,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000046#http://tv.tonyt.top/iptv/woniu.php?id=10000046
湖南国际,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000038#http://tv.tonyt.top/iptv/woniu.php?id=10000038
湖南都市,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000043#http://tv.tonyt.top/iptv/woniu.php?id=10000043
湖南电影,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000044#http://tv.tonyt.top/iptv/woniu.php?id=10000044
快乐垂钓,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000084#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226549/1.m3u8#http://tv.tonyt.top/iptv/woniu.php?id=10000084
金鹰纪实,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000041#http://tv.tonyt.top/iptv/woniu.php?id=10000041
金鹰卡通,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000036#http://tv.tonyt.top/iptv/woniu.php?id=10000036
先锋乒羽,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000080#http://tv.tonyt.top/iptv/woniu.php?id=10000080
湖南教育,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000037#http://tv.tonyt.top/iptv/woniu.php?id=10000037
广州综合,http://tkbunj246.nian.gfzyw.cn/dl/gztv.php?id=3#http://sss508.xyz/dougu.php?id=guangzhou_1500#http://tv.tonyt.top/iptv/gd.php?id=5c7f7072e4b01c17db18fbd5
广州新闻,http://tkbunj246.nian.gfzyw.cn/dl/gztv.php?id=1#http://sss508.xyz/dougu.php?id=gznews_1500#http://tv.tonyt.top/iptv/gd.php?id=5c7f6f73e4b01c17db18fbd3
广州影视,http://tkbunj246.nian.gfzyw.cn/dl/gztv.php?id=4#http://sss508.xyz/dougu.php?id=gzfilms_1500#http://tv.tonyt.top/iptv/gd.php?id=5c7f70dce4b01c17db18fbdb
广州法制,http://tkbunj246.nian.gfzyw.cn/dl/gztv.php?id=6#http://sss508.xyz/dougu.php?id=gzeconomic_1500#http://tv.tonyt.top/iptv/gd.php?id=5c7f7097e4b01c17db18fbd7
广州南国都市,http://tkbunj246.nian.gfzyw.cn/dl/gztv.php?id=2#http://tv.tonyt.top/iptv/gd.php?id=5c7f70fee4b01c17db18fbdd
广州竞赛,http://sss508.xyz/dougu.php?id=gzcompetition_1500#http://tv.tonyt.top/iptv/gd.php?id=5c7f70b7e4b01c17db18fbd9
广东体育,http://sss508.xyz/dougu.php?id=gdsportsHD_7000#http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=8&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8#http://tv.tonyt.top/iptv/gdtv.php?id=47
广东少儿,http://sss508.xyz/dougu.php?id=gdshaoer_1500#http://tv.tonyt.top/iptv/gdtv.php?id=54
广东新闻,http://sss508.xyz/dougu.php?id=gdnews_1500#http://tv.tonyt.top/iptv/gdtv.php?id=45
广东珠江,http://sss508.xyz/dougu.php?id=gdzhujiang_1500#http://tv.tonyt.top/iptv/gdtv.php?id=44
广东公共,http://sss508.xyz/dougu.php?id=gdpublic_1500#http://tv.tonyt.top/iptv/gdtv.php?id=48
广东经济科教,http://sss508.xyz/dougu.php?id=GDjingjikejiaoHD_7000#http://tv.tonyt.top/iptv/gdtv.php?id=49
广东影视,http://sss508.xyz/dougu.php?id=gdyingshi4k_30000#http://tv.tonyt.top/iptv/gdtv.php?id=53
广东综艺,http://sss508.xyz/dougu.php?id=GDZYHD4K_38000#http://tv.tonyt.top/iptv/gdtv.php?id=16
广东南方卫视,http://sss508.xyz/dougu.php?id=gdnanfang_1500#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226540/1.m3u8#http://111.20.45.153/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8#http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225738/1/index.m3u8?fmt=ts2hls
深圳DV生活,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225735/1/index.m3u8?fmt=ts2hls
厦门一台,http://112.50.243.8/PLTV/88888888/224/3221226814/3.m3u8
厦门二台,http://112.50.243.8/PLTV/88888888/224/3221226777/3.m3u8
厦门三台,http://112.50.243.8/PLTV/88888888/224/3221226760/3.m3u8
厦门四台,http://112.50.243.8/PLTV/88888888/224/3221226764/3.m3u8
福建少儿,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil#http://tv.tonyt.top/iptv/fj.php?id=2
福建海峡,rtsp://183.252.166.199/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil#http://tv.tonyt.top/iptv/fj.php?id=3
福建综合,rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil#http://tv.tonyt.top/iptv/fj.php?id=4
福建公共,rtsp://183.252.166.199/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil#http://tv.tonyt.top/iptv/fj.php?id=6
福建电视剧,rtsp://183.252.166.199/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil#http://tv.tonyt.top/iptv/fj.php?id=7
